url,words,no_of_forms,no_of_iframes,missing_title,title_length,favicon,status,domain_length,domain_tld,domain_digits,domain_dots,domain_hyphens,domain_special,is_subdir,length,protocol,digits,specials,dots,hyphens,single_slashes,commas,tlides,qms,ands,eqs,underscores,percentages,www,domain_ratio,ratio
https://www.helloprint.nl/,5,1,1,0,10,1,0,17,nl,0,2,0,2,0,26,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.musikexpress.de/,5,4,0,0,7,1,0,19,de,0,2,0,2,0,28,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://ataaof.edu.tr/,2,0,0,0,5,1,0,13,edu.tr,0,2,0,2,0,22,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://www.kobietaxl.pl/,4,5,0,0,8,1,0,16,pl,0,2,0,2,0,24,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.ultra-electronics.com/,4,2,0,0,5,1,0,25,com,0,2,1,3,0,34,2,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
http://www.petroczigabor.hu/,4,2,0,0,8,0,0,20,hu,0,2,0,2,0,28,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.oblixrestaurant.com/,4,2,1,0,15,1,0,23,com,0,2,0,2,0,32,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://tr-tr.facebook.com/magicofrandy,7,1,0,0,3,1,0,18,com,0,2,1,3,1,39,2,0,7,2,1,3,0,0,0,0,0,0,0,0,0,0
http://professorclaudineicamolesi.blogspot.com/,4,4,0,0,4,1,0,39,com,0,2,0,2,0,47,1,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://www.slate.com/blogs/the_slatest/2017/01/12/cnn_trump_russia_and_christopher_steele_s_dossier.html,13,1,0,0,7,1,0,13,com,0,2,0,2,1,104,1,8,20,3,0,8,0,0,0,0,0,8,0,1,0,9.5
https://en.wikipedia.org/wiki/Network_topology,7,1,0,0,4,1,0,16,org,0,2,0,2,1,46,2,0,8,2,0,4,0,0,0,0,0,1,0,0,0,0
http://www.yourdictionary.com/gateway,5,1,1,0,6,1,0,22,com,0,2,0,2,1,37,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.etoday.co.kr/news/,5,1,0,0,3,1,0,16,co.kr,0,3,0,3,1,29,1,0,8,3,0,4,0,0,0,0,0,0,0,1,0,0
http://www.wikihow.com/Build-a-Bridge-with-Popsicle-Sticks,8,2,0,0,10,1,0,15,com,0,2,0,2,1,58,1,0,11,2,5,3,0,0,0,0,0,0,0,1,0,0
https://www.southerntennessee.com/,5,1,2,0,5,1,0,25,com,0,2,0,2,0,34,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.fifplay.com/fifa-18-nintendo-switch/,7,2,2,0,6,1,0,15,com,0,2,0,2,1,47,1,2,10,2,3,4,0,0,0,0,0,0,0,1,0,17.5
http://www.lungolivignofashion.com/,4,2,0,0,7,1,0,27,com,0,2,0,2,0,35,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.developershome.com/sms/smsWindows.asp,7,1,0,0,12,0,0,22,com,0,2,0,2,1,48,1,0,8,3,0,4,0,0,0,0,0,0,0,1,0,0
http://www.elperiscopio.cl/,4,2,1,0,3,1,0,19,cl,0,2,0,2,0,27,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.urbandictionary.com/define.php?term=session%20beer,9,2,0,0,4,1,0,23,com,0,2,0,2,1,61,1,2,10,3,0,3,0,0,1,0,1,0,1,1,0,24.5
http://www.Cisco.com/c/en/us/support/docs/ip/network-address-translation-nat/13776-6.html,9,0,0,0,9,0,0,13,com,0,2,0,2,1,89,1,6,18,3,4,10,0,0,0,0,0,0,0,1,0,10.83
http://tunein.com/radio/NBC-Nightly-News-p107340/,5,0,1,0,15,1,0,10,com,0,1,0,1,1,49,1,6,10,1,3,5,0,0,0,0,0,0,0,0,0,5.5
https://www.cevital.com/,4,1,1,0,1,1,0,15,com,0,2,0,2,0,24,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://community.linksys.com/t5/Wireless-Routers/Invalid-MAC-Address-Format-Error/td-p/79003,15,7,1,0,6,1,0,21,com,0,2,0,2,1,92,1,6,16,2,6,7,0,0,0,0,0,0,0,0,0,11.67
http://anna-volkova.blogspot.com,5,1,1,0,3,1,0,25,com,0,2,1,3,0,32,1,0,6,2,1,2,0,0,0,0,0,0,0,0,0,0
https://ofival.es/,2,2,0,0,10,1,0,9,es,0,1,0,1,0,18,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
https://www.maisonae.fr/jardin-et-bricolage/nettoyeur-haute-pression/,6,2,1,0,11,1,0,15,fr,0,2,0,2,1,69,2,0,12,2,4,5,0,0,0,0,0,0,0,1,0,0
https://webdesignmarket.com.au/,5,2,1,0,11,0,0,22,com.au,0,2,0,2,0,31,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://www.sotio.com/,4,2,0,0,1,1,0,13,com,0,2,0,2,0,22,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.fluter.de/,4,0,0,0,1,1,0,13,de,0,2,0,2,0,22,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.gamestop.no/,5,0,0,0,2,1,0,15,no,0,2,0,2,0,24,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://learningenglish.voanews.com/a/google-hidden-games/3614935.html,10,2,1,0,4,1,0,27,com,0,2,0,2,1,69,1,7,11,3,2,5,0,0,0,0,0,0,0,0,0,7.29
https://www.thrillist.com/venue/drink/austin/bar/hopdoddy-burger-bar,10,2,1,0,10,1,0,17,com,0,2,0,2,1,68,2,0,12,2,2,7,0,0,0,0,0,0,0,1,0,0
https://www.byggmax.no/,4,9,1,0,14,1,0,14,no,0,2,0,2,0,23,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://collegegrad.com/careers/computer-network-architects,9,2,1,0,9,1,0,15,com,0,1,0,1,1,59,2,0,8,1,2,4,0,0,0,0,0,0,0,0,0,0
http://www.softsea.com/review/Text-File-Splitter.html,5,0,0,0,5,0,0,15,com,0,2,0,2,1,53,1,0,10,3,2,4,0,0,0,0,0,0,0,1,0,0
https://en.wikipedia.org/wiki/Baptismal_font,6,1,0,0,4,1,0,16,org,0,2,0,2,1,44,2,0,8,2,0,4,0,0,0,0,0,1,0,0,0,0
http://www.androidcentral.com/best-android-file-managers,7,2,0,0,9,1,0,22,com,0,2,0,2,1,56,1,0,9,2,3,3,0,0,0,0,0,0,0,1,0,0
http://www.worldpress.org/specials/Iraq/unscr678.htm,6,0,0,0,5,0,0,18,org,0,2,0,2,1,52,1,3,9,3,0,5,0,0,0,0,0,0,0,1,0,13.33
https://www.ecotel.co.za/,4,1,0,0,8,1,0,16,co.za,0,3,0,3,0,25,2,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://www.nbc.com/schedule,4,0,0,0,2,1,0,11,com,0,2,0,2,1,27,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://forum.ethereum.org/discussion/2165/cloud-gpu-mining-with-amazon-aws-ec2,11,1,0,0,11,1,0,18,org,0,2,0,2,1,78,1,5,14,2,6,5,0,0,0,0,0,0,0,0,0,11.8
http://www.csgnetwork.com/ipinfocalc.html,4,3,0,0,4,0,0,18,com,0,2,0,2,1,41,1,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
https://janegrok.wordpress.com/,7,3,0,0,8,1,0,22,com,0,2,0,2,0,31,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://en.wikipedia.org/wiki/Open_Source_Hardware_Association,9,1,0,0,6,1,0,16,org,0,2,0,2,1,62,2,0,10,2,0,4,0,0,0,0,0,3,0,0,0,0
http://searchsqlserver.techtarget.com/definition/schema,10,1,3,0,4,1,0,30,com,0,2,0,2,1,55,1,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0
https://www.directrelief.org/,5,2,1,0,6,1,0,20,org,0,2,0,2,0,29,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.mathopenref.com/linesegment.html,7,2,0,0,7,0,0,19,com,0,2,0,2,1,43,1,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://www.instructables.com/id/Popsicle-Stick-Bridge/,8,0,0,0,10,1,0,21,com,0,2,0,2,1,54,1,0,10,2,2,5,0,0,0,0,0,0,0,1,0,0
https://www.tumblr.com/safe-mode?url=https%3A%2F%2Fbuttercup-queen.tumblr.com%2F,9,1,0,0,1,1,0,14,com,0,2,0,2,1,80,2,4,16,4,2,3,0,0,1,0,1,0,4,1,0,15.0
http://utlm.org/onlineresources/twelveoxenbaptismalfont.htm,8,0,0,0,12,0,0,8,org,0,1,0,1,1,59,1,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0
https://www.432player.com/,5,4,0,0,5,1,0,17,com,3,2,0,2,0,26,2,3,6,2,0,3,0,0,0,0,0,0,0,1,4.0,5.67
http://www.healthrid.org/,4,2,0,0,6,1,0,17,org,0,2,0,2,0,25,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.vincheckup.com/,4,2,2,0,10,1,0,18,com,0,2,0,2,0,27,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://ru.wikipedia.org/wiki/Windows_Movie_Maker,9,1,0,0,4,1,0,16,org,0,2,0,2,1,49,2,0,9,2,0,4,0,0,0,0,0,2,0,0,0,0
https://en.m.wikipedia.org/wiki/Passive_agressive,6,1,0,0,4,1,0,18,org,0,3,0,3,1,49,2,0,9,3,0,4,0,0,0,0,0,1,0,0,0,0
https://www.wincalendar.com/,4,1,1,0,6,1,0,19,com,0,2,0,2,0,28,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://cathaskueche.wordpress.com/,5,2,0,0,6,1,0,26,com,0,2,0,2,0,35,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
http://www.memeglobal.com/,4,0,0,0,3,1,0,18,com,0,2,0,2,0,26,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.gratis-in-berlin.de/,6,1,0,0,10,1,0,23,de,0,2,2,4,0,32,2,0,8,2,2,3,0,0,0,0,0,0,0,1,0,0
https://provenancewines.com.au/,5,4,1,0,10,1,0,22,com.au,0,2,0,2,0,31,2,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://aws.amazon.com/blogs/aws/new-p2-instance-type-for-amazon-ec2-up-to-16-gpus/,8,2,0,0,16,1,0,14,com,0,2,0,2,1,83,2,4,19,2,10,6,0,0,0,0,0,0,0,0,0,15.0
http://airwater.co.za,4,1,1,0,8,1,0,14,co.za,0,2,0,2,0,21,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
https://en.wikipedia.org/wiki/DNA_(Kendrick_Lamar_song),8,1,0,0,6,1,0,16,org,0,2,0,2,1,55,2,0,12,2,0,4,0,0,0,0,0,3,0,0,0,0
https://www.kotikokki.net/,4,3,2,0,6,1,0,17,net,0,2,0,2,0,26,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.theguardian.com/media-network/series/digital-marketing,12,1,0,0,7,1,0,19,com,0,2,0,2,1,66,2,0,10,2,2,5,0,0,0,0,0,0,0,1,0,0
http://bhaktimarga.hu,4,0,2,0,8,1,0,14,hu,0,1,0,1,0,21,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0
https://www.resilienz.at/,4,0,0,0,5,1,0,16,at,0,2,0,2,0,25,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.w3schools.com/jS/js_switch.asp,6,1,1,0,3,1,0,17,com,1,2,0,2,1,42,2,1,9,3,0,4,0,0,0,0,0,1,0,1,14.0,32.0
https://en.wikipedia.org/wiki/Segmentation,5,1,0,0,3,1,0,16,org,0,2,0,2,1,42,2,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0
https://www.inopressa.ru/,4,2,0,0,15,1,0,16,ru,0,2,0,2,0,25,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://yfm.lk,2,2,0,0,10,1,0,6,lk,0,1,0,1,0,13,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0
https://www.facebook.com/SaversBank,5,1,0,0,3,1,0,16,com,0,2,0,2,1,35,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.mhhe.com/uop/obrien9e/student/olc/graphics/obrien9emis/ch06/slideshows/np/sld013.htm,12,0,1,0,8,1,0,12,com,0,2,0,2,1,95,1,7,16,3,0,12,0,0,0,0,0,0,0,1,0,10.29
https://www.monroeblvd.com/,4,4,0,0,6,1,0,18,com,0,2,0,2,0,27,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.1001freefonts.com/blackletter-fonts.php,7,4,0,0,7,1,0,21,com,4,2,0,2,1,50,1,4,8,3,1,3,0,0,0,0,0,0,0,1,3.75,9.5
http://www.8bitdash.com/,4,0,0,0,1,1,0,16,com,1,2,0,2,0,24,1,1,6,2,0,3,0,0,0,0,0,0,0,1,13.0,17.0
https://www.windstreambusiness.com/shop/products/wa/seattle,9,3,1,0,8,1,0,26,com,0,2,0,2,1,59,2,0,9,2,0,6,0,0,0,0,0,0,0,1,0,0
http://www.true-piano-lessons.com/free-piano-lessons.html,7,1,1,0,3,0,0,26,com,0,2,2,4,1,57,1,0,11,3,4,3,0,0,0,0,0,0,0,1,0,0
https://www.auto-re.cz/,4,2,2,0,3,1,0,14,cz,0,2,1,3,0,23,2,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
http://www.teatroscanal.com/,5,2,3,0,9,1,0,20,com,0,2,0,2,0,28,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://help.ubuntu.com/community/Mobile%20Broadband%20Internet%20USB%20Adapters,11,1,0,0,9,0,0,15,com,0,2,0,2,1,80,2,8,11,2,0,4,0,0,0,0,0,0,4,0,0,7.62
http://www.musiclipse.com/,4,3,1,0,13,1,0,18,com,0,2,0,2,0,26,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.bodybuilding.com/fun/20-best-healthy-protein-pancake-recipes.html,12,0,1,0,7,1,0,20,com,0,2,0,2,1,77,2,2,13,3,5,4,0,0,0,0,0,0,0,1,0,31.0
https://en.wikipedia.org/wiki/NBC_Nightly_News,7,1,0,0,5,1,0,16,org,0,2,0,2,1,46,2,0,9,2,0,4,0,0,0,0,0,2,0,0,0,0
https://www.leg.state.mn.us/lrl/histleg/spsess,4,1,0,0,12,0,0,19,mn.us,0,4,0,4,1,46,2,0,10,4,0,5,0,0,0,0,0,0,0,1,0,0
https://en.wikipedia.org/wiki/Category:Multimedia_software,9,1,0,0,4,1,0,16,org,0,2,0,2,1,58,2,0,9,2,0,4,0,0,0,0,0,1,0,0,0,0
https://diesel.ie/,4,3,0,0,1,1,0,9,ie,0,1,0,1,0,18,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
https://en.wikipedia.org/wiki/Computer_hardware,7,1,0,0,4,1,0,16,org,0,2,0,2,1,47,2,0,8,2,0,4,0,0,0,0,0,1,0,0,0,0
https://commons.wikimedia.org/wiki/Computer_mouse,9,1,0,0,5,1,0,21,org,0,2,0,2,1,49,2,0,8,2,0,4,0,0,0,0,0,1,0,0,0,0
http://whatis.techtarget.com/definition/DNS-Security-Extensions-DNSSEC,11,1,3,0,8,1,0,21,com,0,2,0,2,1,70,1,0,10,2,3,4,0,0,0,0,0,0,0,0,0,0
http://en.rfwiki.org/wiki/Word_processor,3,0,0,0,4,1,0,13,org,0,2,0,2,1,40,1,0,8,2,0,4,0,0,0,0,0,1,0,0,0,0
https://www.gamespot.com/nintendo-switch/,8,2,1,0,10,1,0,16,com,0,2,0,2,1,41,2,0,8,2,1,4,0,0,0,0,0,0,0,1,0,0
http://www.techradar.com/news/networking/routers-storage/best-router-9-top-wireless-routers-on-test-1090523,14,2,0,0,11,1,0,17,com,0,2,0,2,1,107,1,8,18,2,9,6,0,0,0,0,0,0,0,1,0,10.12
https://www.thekungfustudio.com/,6,0,0,0,5,1,0,23,com,0,2,0,2,0,32,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.slideshare.net/greeshma6225/traffic-alert-and-collision-avoidance-system,12,1,1,0,8,1,0,18,net,0,2,0,2,1,84,2,4,12,2,5,4,0,0,0,0,0,0,0,1,0,17.0
http://ccmservicios.com.mx,2,0,0,0,3,0,0,19,com.mx,0,2,0,2,0,26,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
https://www.dcrainmaker.com/,4,2,0,0,2,1,0,19,com,0,2,0,2,0,28,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.groovypost.com/howto/enable-wake-on-lan-in-windows-8/,9,3,2,0,9,1,0,18,com,0,2,0,2,1,65,2,1,14,2,6,5,0,0,0,0,0,0,0,1,0,50.0
https://loringward.envestnet.com/secure/app.jsp?_channel=lw&b=yes,10,0,0,0,1,0,0,24,com,0,2,0,2,1,65,2,0,13,3,0,4,0,0,1,1,2,1,0,0,0,0
http://www.theautochannel.com/cybercast/crt/,8,3,0,0,7,0,0,22,com,0,2,0,2,1,44,1,0,8,2,0,5,0,0,0,0,0,0,0,1,0,0
https://www.top10coins.pro/page/?partner=index.html,6,0,0,0,7,0,0,18,pro,2,2,0,2,1,51,2,2,10,3,0,4,0,0,1,0,1,0,0,1,7.0,19.5
http://webchat.freenode.net/,4,0,0,0,2,1,0,20,net,0,2,0,2,0,28,1,0,6,2,0,3,0,0,0,0,0,0,0,0,0,0
https://www.claroshop.com/geo.html,4,0,0,0,8,1,0,17,com,0,2,0,2,1,34,2,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
https://www.theclubmap.com/,5,5,0,0,12,1,0,18,com,0,2,0,2,0,27,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://aws.amazon.com/cloudfront/,7,2,0,0,8,1,0,14,com,0,2,0,2,1,34,2,0,7,2,0,4,0,0,0,0,0,0,0,0,0,0
https://www.thehut.com/,4,3,1,0,12,1,0,14,com,0,2,0,2,0,23,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.pmi.pl/,4,1,0,0,9,0,0,10,pl,0,2,0,2,0,18,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.dell.com/downloads/global/products/pwcnt/en/nic-intel-ethernet-x520-kx4-pb.pdf,9,0,0,0,8,0,0,12,com,0,2,0,2,1,89,1,4,17,3,5,8,0,0,0,0,0,0,0,1,0,17.0
https://www.china-family-adventure.com/,6,1,0,0,7,1,0,30,com,0,2,2,4,0,39,2,0,8,2,2,3,0,0,0,0,0,0,0,1,0,0
http://heroes-fansubs.blogspot.com,4,1,0,0,2,1,0,27,com,0,2,1,3,0,34,1,0,6,2,1,2,0,0,0,0,0,0,0,0,0,0
http://testmy.net/,4,0,1,0,4,1,0,10,net,0,1,0,1,0,18,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
https://kamagrabestellen.nl/,5,3,0,0,7,0,0,19,nl,0,1,0,1,0,28,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
http://engineering.wikia.com/wiki/Electric_power_transmission,8,0,1,0,7,1,0,21,com,0,2,0,2,1,61,1,0,9,2,0,4,0,0,0,0,0,2,0,0,0,0
https://www.youtube.com/watch?v=g0LFBM3hOLs,6,0,1,0,4,1,0,15,com,0,2,0,2,1,43,2,2,8,2,0,3,0,0,1,0,1,0,0,1,0,16.5
http://www.ranker.com/list/greatest-gay-icons-in-film/celebrity-lists,8,0,1,0,8,1,0,14,com,0,2,0,2,1,69,1,0,13,2,5,5,0,0,0,0,0,0,0,1,0,0
https://ontslag.nl/,2,2,1,0,9,1,0,10,nl,0,1,0,1,0,19,2,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
http://www.greennet.org.uk/support/open-source-vs-proprietary-software,10,1,0,0,7,1,0,19,org.uk,0,3,0,3,1,70,1,0,12,3,4,4,0,0,0,0,0,0,0,1,0,0
https://www.stresni-nosice.cz/,4,3,0,0,10,1,0,21,cz,0,2,1,3,0,30,2,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
http://mucins.weebly.com/13-protocols-and-standards.html,5,0,0,0,8,0,0,17,com,0,2,0,2,1,56,1,2,10,3,3,3,0,0,0,0,0,0,0,0,0,22.0
http://www.thefreedictionary.com/domain+name,8,1,0,0,11,1,0,25,com,0,2,0,2,1,44,1,0,7,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.computerhope.com/pinghlp.htm,5,2,0,0,2,1,0,20,com,0,2,0,2,1,40,2,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://www.loudtronix.co/search/mask-off-future,4,1,0,0,6,1,0,17,co,0,2,0,2,1,47,1,0,9,2,2,4,0,0,0,0,0,0,0,1,0,0
http://fairfurlong.schooljotter2.com/,7,0,0,0,6,0,0,29,com,1,2,0,2,0,37,1,1,6,2,0,3,0,0,0,0,0,0,0,0,26.0,30.0
https://www.zotero.org/portandstarboard,7,1,0,0,7,1,0,14,org,0,2,0,2,1,39,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://dictionary.sensagent.com/Text%20corpus/en-en/,7,1,0,0,8,0,0,24,com,0,2,0,2,1,52,1,2,10,2,1,5,0,0,0,0,0,0,1,0,0,20.0
http://www.medicalert.org/,4,2,1,0,9,1,0,18,org,0,2,0,2,0,26,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.schrockguide.net/,4,1,0,0,8,0,0,20,net,0,2,0,2,0,28,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.elegant-travel.de/,5,2,0,0,8,1,0,21,de,0,2,1,3,0,29,1,0,7,2,1,3,0,0,0,0,0,0,0,1,0,0
https://en.wikipedia.org/wiki/Nokia_3310,4,1,0,0,4,1,0,16,org,0,2,0,2,1,40,2,4,8,2,0,4,0,0,0,0,0,1,0,0,0,7.0
https://plus.google.com/+DarrenMcLoughlin/posts/5wy6peQQJkk,7,1,0,0,14,1,0,15,com,0,2,0,2,1,59,2,2,9,2,0,5,0,0,0,0,0,0,0,0,0,24.0
http://dragonsorcsandgeeks.tumblr.com,6,1,1,0,4,1,0,30,com,0,2,0,2,0,37,1,0,5,2,0,2,0,0,0,0,0,0,0,0,0,0
https://en.m.wikipedia.org/wiki/Gateway_Motorsports_Park,9,1,0,0,5,1,0,18,org,0,3,0,3,1,56,2,0,10,3,0,4,0,0,0,0,0,2,0,0,0,0
http://www.savethechildren.org/site/c.8rKLIXMGIpI4E/b.8846449/apps/s/link.asp,7,3,1,0,12,1,0,23,org,0,2,0,2,1,77,1,9,14,5,0,8,0,0,0,0,0,0,0,1,0,6.0
https://www.moviefanatic.com/,5,1,0,0,9,1,0,20,com,0,2,0,2,0,29,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.thefair.com/,4,0,2,0,8,1,0,15,com,0,2,0,2,0,23,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.celloshop.com/,4,4,1,0,8,1,0,17,com,0,2,0,2,0,25,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://en.wikipedia.org/wiki/Food_processing,5,1,0,0,4,1,0,16,org,0,2,0,2,1,45,2,0,8,2,0,4,0,0,0,0,0,1,0,0,0,0
http://www.metro.cz/,4,1,1,0,4,1,0,12,cz,0,2,0,2,0,20,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://translate.academic.ru/SAVER/en/ru/,5,1,0,0,6,1,0,21,ru,0,2,0,2,1,41,1,0,9,2,0,6,0,0,0,0,0,0,0,0,0,0
http://www.gnu.org/s/emacs/manual/html_node/elisp/Standard-Hooks.html,5,0,0,0,7,1,0,11,org,0,2,0,2,1,69,1,0,14,3,1,8,0,0,0,0,0,1,0,1,0,0
https://www.jeyamohan.in/,4,3,0,0,2,1,0,16,in,0,2,0,2,0,25,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
https://www.uksca.org.uk/,4,0,0,0,10,1,0,16,org.uk,0,3,0,3,0,25,2,0,7,3,0,3,0,0,0,0,0,0,0,1,0,0
http://propertyhunter.qa,4,8,0,0,10,1,0,17,qa,0,1,0,1,0,24,1,0,4,1,0,2,0,0,0,0,0,0,0,0,0,0
https://www.meilleur-vin-provence.com/,6,1,0,0,21,1,0,29,com,0,2,2,4,0,38,2,0,8,2,2,3,0,0,0,0,0,0,0,1,0,0
https://hartmaddox.tumblr.com/#_=_,5,0,0,0,6,1,0,21,com,0,2,0,2,1,34,2,0,10,2,0,3,0,0,0,0,1,2,0,0,0,0
http://www.thefreedictionary.com/mimosa,6,1,0,0,9,1,0,25,com,0,2,0,2,1,39,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.homeandlearn.co.uk/NET/nets4p10.html,5,0,0,0,8,0,0,22,co.uk,0,3,0,3,1,47,1,3,9,4,0,4,0,0,0,0,0,0,0,1,0,11.67
https://www.howtoforge.com/tutorial/accessing-parallel-ports-on-linux/,8,2,0,0,17,0,0,18,com,0,2,0,2,1,70,2,0,12,2,4,5,0,0,0,0,0,0,0,1,0,0
http://military.wikia.com/wiki/United_States_Pacific_Fleet,10,0,1,0,9,1,0,18,com,0,2,0,2,1,58,1,0,10,2,0,4,0,0,0,0,0,3,0,0,0,0
http://www.city-data.com/city/Lorain-Ohio.html,5,4,1,0,22,0,0,17,com,0,2,1,3,1,46,1,0,10,3,2,4,0,0,0,0,0,0,0,1,0,0
http://www.xe.com/currency/nio-nicaraguan-cordoba,6,1,1,0,10,1,0,10,com,0,2,0,2,1,49,1,0,9,2,2,4,0,0,0,0,0,0,0,1,0,0
http://www.thechurchillobserver.com/,5,6,0,0,11,0,0,28,com,0,2,0,2,0,36,1,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://www.calculatorsoup.com/calculators/math/index.php,7,0,0,0,2,1,0,22,com,0,2,0,2,1,56,1,0,9,3,0,5,0,0,0,0,0,0,0,1,0,0
http://kiwiirc.com/client,3,0,0,0,2,1,0,11,com,0,1,0,1,1,25,1,0,5,1,0,3,0,0,0,0,0,0,0,0,0,0
http://www.rcn.com/new-york/high-speed-internet/,7,4,2,0,20,1,0,11,com,0,2,0,2,1,48,1,0,11,2,3,5,0,0,0,0,0,0,0,1,0,0
http://www.swpc.noaa.gov/impacts/electric-power-transmission,8,1,0,0,11,1,0,17,gov,0,3,0,3,1,60,1,0,10,3,2,4,0,0,0,0,0,0,0,1,0,0
http://www.sexinfo101.com/sp_bodyguard.shtml,4,0,0,0,4,1,0,18,com,3,2,0,2,1,44,1,3,8,3,0,3,0,0,0,0,0,1,0,1,4.33,11.0
https://www.baku.ru/,4,1,10,0,2,1,0,11,ru,0,2,0,2,0,20,2,0,6,2,0,3,0,0,0,0,0,0,0,1,0,0
http://search.yahoo.com/tablet/s?p=digital+camera+walmart&ei=UTF-8&fr2=rs-bottom%2Cp%3As%2Cv%3Aw%2Cm%3Aat-s&b=11&pz=10&xargs=0,13,1,0,0,7,0,0,16,com,0,2,0,2,1,126,1,13,30,2,3,4,0,0,1,5,6,0,6,0,0,6.38
https://sites.google.com/a/ramapocentral.net/sms,7,1,0,0,5,0,0,16,com,0,2,0,2,1,48,2,0,9,3,0,5,0,0,0,0,0,0,0,0,0,0
http://blog.stevenocchipinti.com/2015/04/04/configuring-a-hdmi-cec-remote-in-kodi/,9,1,0,0,9,1,0,25,com,0,2,0,2,1,82,1,8,16,2,6,7,0,0,0,0,0,0,0,0,0,7.25
